Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
11/23/2016,00:23:00,MCP,"6th district, Gaithersburg / Montgomery Village",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,MVA/CHRISTOPHER,39.156845,-77.2064666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,HONDA,2S,BLACK,Citation,87,Transportation Article,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.156845, -77.2064666666667)"
11/23/2016,10:02:00,MCP,Headquarters and Special Operations,FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,GEORGIA AVE @ URBANA DR,39.0613583333,-77.0529583333,Yes,Yes,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2012,FORD,TRUCK,WHITE,Citation,10,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,O - Foot Patrol,"(39.0613583333333, -77.0529583333333)"
11/23/2016,10:14:00,MCP,Headquarters and Special Operations,EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,GEORGIA AVE @ URBANA DR,39.0613716667,-77.0529383333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,TOYT,4S,RED,Citation,44,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0613716666667, -77.0529383333333)"
11/22/2016,22:57:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,ROCKVILLE PIKE / DODGE STREET,39.0801016667,-77.1433316667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,MERCEDEZ,R350,SILVER,Citation,88,Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0801016666667, -77.1433316666667)"
11/22/2016,22:57:00,MCP,"1st district, Rockville",KNOWINGLY DRIVING UNINSURED VEHICLE,ROCKVILLE PIKE / DODGE STREET,39.0801016667,-77.1433316667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,MERCEDEZ,R350,SILVER,Citation,22,Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0801016666667, -77.1433316666667)"
11/22/2016,22:57:00,MCP,"1st district, Rockville",OWNER FAILURE TO MAINTAIN REQUIRED SECURITY FOR VEH. DURING REG. PERIOD,ROCKVILLE PIKE / DODGE STREET,39.0801016667,-77.1433316667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,MERCEDEZ,R350,SILVER,Citation,66,Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0801016666667, -77.1433316666667)"
11/22/2016,22:57:00,MCP,"1st district, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,ROCKVILLE PIKE / DODGE STREET,39.0801016667,-77.1433316667,Yes,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2006,MERCEDEZ,R350,SILVER,Citation,45,Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0801016666667, -77.1433316666667)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,43,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,12,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",DRIVING WHILE IMPAIRED BY ALCOHOL,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,Yes,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,32,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,11,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,10,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",FAILURE TO RETURN TO & REMAIN AT SCENE OF ACCIDENTINVOLVING ATTENDED VEH.DAMAGE,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,No,Yes,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,85,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",FAILURE TO STOP AFTER ACCIDENT INVOLVING DAMAGE TO ATTENDED VEH.,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,34,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",FAILURE OF VEH. DRIVER INVOLVED IN ACCIDENT TO GIVE INSURANCE POLICY INFORMATION,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,45,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",FAILURE TO IMMEDIATELY STOP VEHICLE AT SCENE OF ACCIDENT INVOLVING DEATH,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,Yes,Yes,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,75,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",FAILURE TO CONTROL VEH. SPEED ON HWY. TO AVOID COLLISION,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,12,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,Yes,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,65,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/23/2016,08:16:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,SHADY GROVE RD/355,39.126475,-77.1736466667,Yes,Yes,Yes,No,No,No,No,No,No,No,VA,02 - Automobile,2004,FORD,E250,WHITE,Citation,99,Transportation Article,No,HISPANIC,M,ALEXANDRIA,VA,VA,A - Marked Patrol,"(39.126475, -77.1736466666667)"
11/22/2016,21:41:00,MCP,"3rd district, Silver Spring",DRIVER OF MOTOR VEHICLE FOLLOWING VEHICLE CLOSER THAN REASONABLE AND PRUDENT,GEORGIA AVE @ KING ST.,39.0470633333,-76.99529,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,TOYOTA,COROLLA,"BLUE, DARK",Citation,44,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0470633333333, -76.99529)"
11/22/2016,23:41:00,MCP,"1st district, Rockville",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,355 / BOU AVE,39.0528033333,-77.1195016667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,TOYOTA,CAMRY,SILVER,Citation,65,Transportation Article,No,BLACK,M,STAFFORD,VA,VA,A - Marked Patrol,"(39.0528033333333, -77.1195016666667)"
11/22/2016,23:41:00,MCP,"1st district, Rockville","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",355 / BOU AVE,39.0528033333,-77.1195016667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,TOYOTA,CAMRY,SILVER,Citation,84,Transportation Article,No,BLACK,M,STAFFORD,VA,VA,A - Marked Patrol,"(39.0528033333333, -77.1195016666667)"
11/23/2016,09:11:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,13911 BAUER DR,39.085065,-77.08801,Yes,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,1997,GEO,4S,SILVER,Citation,64,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.085065, -77.08801)"
11/23/2016,09:11:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",13911 BAUER DR,39.085065,-77.08801,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,GEO,4S,SILVER,Citation,11,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.085065, -77.08801)"
11/23/2016,09:11:00,MCP,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,13911 BAUER DR,39.085065,-77.08801,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,GEO,4S,SILVER,Citation,89,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.085065, -77.08801)"
11/23/2016,22:10:00,MCP,"5th district, Germantown",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,NB I-270 @ 11MM,39.149085,-77.2148783333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,LEXUS,4S,SILVER,Citation,78,Transportation Article,No,OTHER,M,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.149085, -77.2148783333333)"
11/23/2016,22:17:00,MCP,"5th district, Germantown",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,NB I-270 @ 11MM,39.149085,-77.2148783333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYT,4S,GREEN,Citation,67,Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.149085, -77.2148783333333)"
11/23/2016,20:51:00,MCP,"5th district, Germantown",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,CRYSTAL ROCK DR / CRYSTAL ROCK DR,,,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISSAN,SENTRA,GOLD,Citation,45,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
11/23/2016,20:51:00,MCP,"5th district, Germantown",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,CRYSTAL ROCK DR / CRYSTAL ROCK DR,,,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISSAN,SENTRA,GOLD,Citation,78,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
11/23/2016,20:51:00,MCP,"5th district, Germantown",DRIVING WHILE IMPAIRED BY ALCOHOL,CRYSTAL ROCK DR / CRYSTAL ROCK DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISSAN,SENTRA,GOLD,Citation,11,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
11/23/2016,20:51:00,MCP,"5th district, Germantown","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",CRYSTAL ROCK DR / CRYSTAL ROCK DR,,,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISSAN,SENTRA,GOLD,Citation,54,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
11/23/2016,20:51:00,MCP,"5th district, Germantown",FAILURE TO DRIVE RIGHT OF CENTER,CRYSTAL ROCK DR / CRYSTAL ROCK DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISSAN,SENTRA,GOLD,Citation,10,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
11/23/2016,18:13:00,MCP,"4th district, Wheaton",EXCEEDING MAXIMUM SPEED: 65 MPH IN A POSTED 45 MPH ZONE,12700 BLOCK VEIRS MILL RD,39.0628983333,-77.095035,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,NISSAN,ALTIMA,SILVER,Citation,40,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,Q - Marked Laser,"(39.0628983333333, -77.095035)"
11/23/2016,18:59:00,MCP,"4th district, Wheaton",EXCEEDING MAXIMUM SPEED: 61 MPH IN A POSTED 45 MPH ZONE,12700 BLOCK VEIRS MILL RD,39.0619766667,-77.092685,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,CIVIC,SILVER,Citation,10,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0619766666667, -77.092685)"
11/23/2016,18:59:00,MCP,"4th district, Wheaton",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,12700 BLOCK VEIRS MILL RD,39.0619766667,-77.092685,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,CIVIC,SILVER,Citation,11,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0619766666667, -77.092685)"
11/23/2016,22:01:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKLAND DR @ FAROE PL,39.06693,-77.0886666667,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2013,TOYT,COROLLA,RED,Citation,33,Transportation Article,No,HISPANIC,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.06693, -77.0886666666667)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,29,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,Yes,No,Yes,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,10,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",DISPLAYING REG. PLATE ISSUED FOR OTHER VEHICLE,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,No,Yes,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,11,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,13,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",FALSIFYING/ATTEMPT FALSIFY WITH FRAUDULENT INTENT OFFICIAL DOCUMENT/PLATE ISSUED BY AD.,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,Yes,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,54,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",KNOWINGLY HOLDING FALSIFIED VEH. REG. PLATE,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,12,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",KNOWINGLY USING FALSIFIED VEH. DOCUMENT,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,32,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,Yes,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,45,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,19:17:00,MCP,"3rd district, Silver Spring",FRAUDULENT POSSESSION OF VEH OWNERSHIP REG. PLATE,FATHER HURLEY BLVD/ WATERS LANDING DR,39.1913983333,-77.2723733333,No,Yes,No,No,No,No,No,No,No,No,VA,02 - Automobile,2002,ACURA,3.2TL,SILVER,Citation,34,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1913983333333, -77.2723733333333)"
11/23/2016,22:49:00,MCP,"5th district, Germantown",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,N/B 270 @ RT 124,39.1489483333,-77.2149183333,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2003,TOYT,4S,WHITE,Citation,67,Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1489483333333, -77.2149183333333)"
11/23/2016,17:07:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,GRAND PRE RD AND CONNECTICUT AVE,39.0828016667,-77.0795016667,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,NISS,4S,BLACK,Citation,67,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0828016666667, -77.0795016666667)"
11/23/2016,20:52:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP BEFORE ENTERING HWY. FROM PRIVATE DRIVEWAY,GEORGIA AVE AND CONNECTICUT AVE,39.0885533333,-77.0755233333,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2002,GMC,TK,SILVER,Citation,45,Transportation Article,No,BLACK,M,GREENBELT,MD,MD,A - Marked Patrol,"(39.0885533333333, -77.0755233333333)"
11/23/2016,22:31:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE AND ASPEN HILL RD,39.0799716667,-77.074045,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,TOYOTA,CAMRY,WHITE,Citation,45,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0799716666667, -77.074045)"
11/23/2016,17:44:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ASPEN HILL RD/ENTRANCE TO NORTHGATE SHOP,39.0804183333,-77.07867,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2016,NISSAN,ROGUA,BLACK,Citation,76,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0804183333333, -77.07867)"
11/23/2016,21:55:00,MCP,"4th district, Wheaton",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,GEORGIA AVE/HEATHFIELD RD,39.08892,-77.0796833333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,BMW,330,BLACK,Citation,10,Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.08892, -77.0796833333333)"
11/23/2016,22:48:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,GRIDLEY RD/VIERS MILL RD,39.0585483333,-77.0865966667,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,1994,HOND,CIVIC,GRAY,Citation,12,Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.0585483333333, -77.0865966666667)"
11/23/2016,22:48:00,MCP,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,GRIDLEY RD/VIERS MILL RD,39.0585483333,-77.0865966667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,HOND,CIVIC,GRAY,Citation,44,Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.0585483333333, -77.0865966666667)"
11/23/2016,20:27:00,MCP,"3rd district, Silver Spring",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,NEW HAMPSHIRE AVE / HOLLYWOOD AVE,39.0630316667,-76.999065,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,NISSAN,ALTIMA,BLACK,Citation,45,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0630316666667, -76.999065)"
11/23/2016,22:30:00,MCP,"2nd district, Bethesda",PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE W/O SEAT BELT RESTRAINT,I270NB RAMP AT MONTGOMERY VILLAGE AVE,39.1491083333,-77.2148733333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HONDA,PILOT,SILVER,Citation,46,Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1491083333333, -77.2148733333333)"
11/23/2016,13:26:00,MCP,"2nd district, Bethesda",FAILURE OF DRIVER TO YIELD RIGHT-OF-WAY TO EMERGENCY VEH. USING SIGNALS,COLESVILLE RD @ DALE DR,39.0066116667,-77.0213266667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,TOYOTA,CAMRY,SILVER,Citation,12,Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0066116666667, -77.0213266666667)"
11/23/2016,19:13:00,MCP,"4th district, Wheaton",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,10820 GEORGIA AVE,39.032915,-77.0488316667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,TOYT,CAMRY,SILVER,Citation,45,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.032915, -77.0488316666667)"
11/23/2016,17:27:00,MCP,"4th district, Wheaton",DRIVER OF MOTOR VEHICLE FOLLOWING VEHICLE CLOSER THAN REASONABLE AND PRUDENT,NORBECK RD @ BALTIMORE RD,39.09463,-77.1140516667,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2013,CHEVROLET,CAMARO,RED,Citation,76,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09463, -77.1140516666667)"
11/23/2016,17:27:00,MCP,"4th district, Wheaton",FAILURE TO CONTROL VEH. SPEED ON HWY. TO AVOID COLLISION,NORBECK RD @ BALTIMORE RD,39.09463,-77.1140516667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,CHEVROLET,CAMARO,RED,Citation,34,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09463, -77.1140516666667)"
11/23/2016,17:27:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,NORBECK RD @ BALTIMORE RD,39.09463,-77.1140516667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,CHEVROLET,CAMARO,RED,Citation,12,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09463, -77.1140516666667)"
11/23/2016,17:27:00,MCP,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,NORBECK RD @ BALTIMORE RD,39.09463,-77.1140516667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,CHEVROLET,CAMARO,RED,Citation,87,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09463, -77.1140516666667)"
